"Symbol","EndDate","TotalRevenue","ROEC"
"603976","2019-12-31","521080827.3500","0.0604"
"603976","2020-12-31","501981691.3900","0.0511"
"603976","2021-12-31","796657258.0000","0.0966"
"603976","2022-12-31","796198292.5600","0.0551"
"603977","2016-12-31","471901349.1600","0.1311"
"603977","2017-12-31","565306857.9800","0.0684"
"603977","2018-12-31","868309956.1600","0.0513"
"603977","2019-12-31","1439038550.9700","0.0735"
"603977","2020-12-31","1704382479.8900","0.0911"
"603977","2021-12-31","1988123972.8300","0.0985"
"603977","2022-12-31","2152489137.6400","0.0565"
"603978","2017-12-31","1009183483.2800","0.1055"
"603978","2018-12-31","1099960107.9600","0.0916"
"603978","2019-12-31","1033935692.7100","0.0646"
"603978","2020-12-31","986094240.6200","0.0177"
"603978","2021-12-31","1375705908.2400","0.0166"
"603978","2022-12-31","1524302684.4000","-0.0273"
"603979","2015-12-31","2606524830.4500","0.0762"
"603979","2016-12-31","2396076170.8400","0.0475"
"603979","2017-12-31","2440345134.4500","0.0545"
"603979","2018-12-31","3105190215.5500","0.0728"
"603979","2019-12-31","3433964466.7800","0.0729"
"603979","2020-12-31","3863454559.6200","0.0780"
"603979","2021-12-31","4503810611.4300","0.0899"
"603979","2022-12-31","5354859889.9700","0.1048"
"603980","2017-12-31","2456196484.9500","0.1354"
"603980","2018-12-31","2915211495.6000","0.1764"
"603980","2019-12-31","2634304591.2800","0.0971"
"603980","2020-12-31","1832231322.6800","0.0503"
"603980","2021-12-31","2253640681.1400","0.0293"
"603980","2022-12-31","1931693894.5500","-0.0491"
"603982","2019-12-31","1250520314.4900","0.0718"
"603982","2020-12-31","1385756806.4900","0.0800"
"603982","2021-12-31","1614885555.2500","0.0718"
"603982","2022-12-31","1744540675.8900","-0.0659"
"603983","2019-12-31","1800857590.0700","0.2531"
"603983","2020-12-31","1744989060.0900","0.1634"
"603983","2021-12-31","1787028564.2200","0.0783"
"603983","2022-12-31","1731716457.9400","0.0522"
"603985","2017-12-31","740670893.5800","0.1255"
"603985","2018-12-31","1185323787.7500","0.1175"
"603985","2019-12-31","1431182547.4100","0.0482"
"603985","2020-12-31","2384509836.0900","0.3359"
"603985","2021-12-31","2293483157.0200","0.1801"
"603985","2022-12-31","1944794262.5000","0.0282"
"603986","2016-12-31","1488948172.0200","0.1889"
"603986","2017-12-31","2029708831.5100","0.2619"
"603986","2018-12-31","2245786322.1200","0.2211"
"603986","2019-12-31","3202917103.2000","0.1699"
"603986","2020-12-31","4496894867.8100","0.1106"
"603986","2021-12-31","8510223468.7300","0.1933"
"603986","2022-12-31","8129992424.9900","0.1432"
"603987","2016-12-31","1132082578.8600","0.1198"
"603987","2017-12-31","1256403996.5600","0.1113"
"603987","2018-12-31","1450058270.8500","0.1215"
"603987","2019-12-31","1816907868.4400","0.1149"
"603987","2020-12-31","2645382000.3300","0.1152"
"603987","2021-12-31","3097024758.9400","0.1319"
"603987","2022-12-31","3118831795.6200","0.1260"
"603988","2014-12-31","330501733.4900","0.1212"
"603988","2015-12-31","276366551.9100","0.0687"
"603988","2016-12-31","233808694.3300","0.0373"
"603988","2017-12-31","307558151.9300","0.0504"
"603988","2018-12-31","428538145.4500","0.0720"
"603988","2019-12-31","608001747.5500","0.1660"
"603988","2020-12-31","856405784.4200","0.2359"
"603988","2021-12-31","819358116.0400","0.0592"
"603988","2022-12-31","859944778.5500","0.0842"
"603989","2015-12-31","1308500033.2800","0.1763"
"603989","2016-12-31","1553647139.8500","0.1472"
"603989","2017-12-31","1792502985.3700","0.1586"
"603989","2018-12-31","2165573917.7800","0.1509"
"603989","2019-12-31","2254389664.7800","0.1523"
"603989","2020-12-31","2516603152.6700","0.1527"
"603989","2021-12-31","3234095652.0900","0.1693"
"603989","2022-12-31","3444874262.7400","0.1385"
"603990","2016-12-31","240643007.4300","0.1555"
"603990","2017-12-31","268680076.3300","0.1233"
"603990","2018-12-31","284276878.1500","0.1214"
"603990","2019-12-31","333116193.3500","0.0961"
"603990","2020-12-31","308078554.1800","0.0480"
"603990","2021-12-31","353846511.6600","0.0372"
"603990","2022-12-31","305507310.1500","0.0289"
"603991","2017-12-31","427445898.9000","0.1073"
"603991","2018-12-31","569777614.2600","0.0801"
"603991","2019-12-31","461865586.0900","-0.1258"
"603991","2020-12-31","311316193.2300","-0.1217"
"603991","2021-12-31","128135999.8500","-0.1552"
"603991","2022-12-31","129523937.5200","-0.0544"
"603992","2019-12-31","1738628793.4300","0.1586"
"603992","2020-12-31","2034815979.0400","0.1419"
"603992","2021-12-31","2976998535.4100","0.1409"
"603992","2022-12-31","3180528353.4200","0.1189"
"603993","2012-12-31","5710893904.2700","0.0860"
"603993","2013-12-31","5536469246.7300","0.0859"
"603993","2014-12-31","6662382123.4500","0.1284"
"603993","2015-12-31","4196839621.1900","0.0427"
"603993","2016-12-31","6949571006.9700","0.0391"
"603993","2017-12-31","24147557764.1000","0.0896"
"603993","2018-12-31","25962862773.7700","0.1078"
"603993","2019-12-31","68676565008.7900","0.0356"
"603993","2020-12-31","112981018624.5500","0.0512"
"603993","2021-12-31","173862586154.8200","0.1136"
"603993","2022-12-31","172990857221.3600","0.1304"
"603995","2019-12-31","15827764792.2800","0.1601"
"603995","2020-12-31","20443421933.1800","0.1451"
"603995","2021-12-31","31365966472.9900","0.1783"
"603995","2022-12-31","39555145166.4000","0.1316"
"603996","2015-12-31","3463163307.0900","0.1017"
"603996","2016-12-31","4188478461.3500","0.0854"
"603996","2017-12-31","6655408102.8100","0.1010"
"603996","2018-12-31","6731129499.6800","-0.0541"
"603996","2019-12-31","490717119.8800","-4.5695"
"603996","2020-12-31","131731721.4500",""
"603996","2021-12-31","804192.5700",""
"603997","2014-12-31","1017916608.2500","0.2782"
"603997","2015-12-31","1048068265.2400","0.1671"
"603997","2016-12-31","1465507889.8900","0.1741"
"603997","2017-12-31","1902072096.6900","0.1807"
"603997","2018-12-31","2151347132.8900","0.1720"
"603997","2019-12-31","18001256098.3100","0.1059"
"603997","2020-12-31","15732749552.3700","-0.0718"
"603997","2021-12-31","16831990786.9300","0.0263"
"603997","2022-12-31","17966801927.3500","-0.3334"
"603998","2014-12-31","415613172.6500","0.1398"
"603998","2015-12-31","468558594.7200","0.1093"
"603998","2016-12-31","534256841.4000","0.0768"
"603998","2017-12-31","720769349.3000","0.0641"
"603998","2018-12-31","1051077419.8700","0.0742"
"603998","2019-12-31","1093753954.1400","0.0682"
"603998","2020-12-31","1278765036.4600","0.0436"
"603998","2021-12-31","1566972727.9900","0.0544"
"603998","2022-12-31","1792000925.5100","0.1968"
"603999","2015-12-31","825216060.0500","0.0736"
"603999","2016-12-31","750877619.3000","0.0480"
"603999","2017-12-31","789793426.1900","0.0415"
"603999","2018-12-31","760708704.3900","0.0233"
"603999","2019-12-31","971863184.7600","0.0360"
"603999","2020-12-31","1083823178.1500","0.0425"
"603999","2021-12-31","1222220185.3000","0.0451"
"603999","2022-12-31","1291467307.9300","0.0457"
"605001","2020-12-31","1162823222.2300","0.0736"
"605001","2021-12-31","614940035.1000","-0.0757"
"605001","2022-12-31","796857234.0900","-0.0437"
"605003","2020-12-31","495420535.3300","0.2122"
"605003","2021-12-31","587006533.9000","0.1423"
"605003","2022-12-31","416518242.2900","0.0819"
"605005","2020-12-31","1202160920.2300","0.1883"
"605005","2021-12-31","1422377569.1900","0.1545"
"605005","2022-12-31","1460748960.2200","0.1254"
"605006","2020-12-31","1995853053.6200","0.1098"
"605006","2021-12-31","2748634492.6100","0.2638"
"605006","2022-12-31","2781347988.3400","0.2062"
"605007","2020-12-31","2634662285.0700","0.2511"
"605007","2021-12-31","3689521698.5900","0.2052"
"605007","2022-12-31","5962075626.7200","0.0950"
"605008","2020-12-31","1297282783.1400","0.2187"
"605008","2021-12-31","1733337309.2100","0.1035"
"605008","2022-12-31","2371757038.7000","0.0942"
"605009","2020-12-31","2590952149.3400","0.3514"
"605009","2021-12-31","2462051149.8000","0.1255"
"605009","2022-12-31","2802281104.7800","0.1408"
"605011","2021-12-31","3182629526.4400","0.1444"
"605011","2022-12-31","3629115706.4900","0.1098"
"605016","2021-12-31","653356099.2900","0.1103"
"605016","2022-12-31","721893633.6900","0.1183"
"605018","2020-12-31","1454214686.8500","0.1200"
"605018","2021-12-31","1496303507.8100","0.0787"
"605018","2022-12-31","1835343580.0900","0.0471"
"605020","2021-12-31","2898620127.5100","0.1650"
"605020","2022-12-31","3803636163.5600","0.1321"
"605028","2021-12-31","394726530.2500","0.2389"
"605028","2022-12-31","442362623.2500","0.1880"
"605033","2021-12-31","842490330.9700","0.1776"
"605033","2022-12-31","906045600.1100","0.1413"
"605050","2020-12-31","6688814505.7000","0.1279"
"605050","2021-12-31","9953062156.3900","0.1091"
"605050","2022-12-31","10342435555.3200","0.0848"
"605055","2020-12-31","779660526.2800","0.1152"
"605055","2021-12-31","1261684395.0000","0.0881"
"605055","2022-12-31","1370197797.5100","-0.0425"
"605056","2021-12-31","1992524369.7700","0.1678"
"605056","2022-12-31","2123747368.5300","0.1422"
"605058","2020-12-31","882229516.5000","0.1320"
"605058","2021-12-31","1070718955.0400","0.1044"
"605058","2022-12-31","1126155317.1000","0.0900"
"605060","2020-12-31","670074039.4900","0.1952"
"605060","2021-12-31","798785373.0500","0.1136"
"605060","2022-12-31","1120618592.5100","0.1243"
"605066","2020-12-31","2473233541.8400","0.1927"
"605066","2021-12-31","2921911560.9300","0.0630"
"605066","2022-12-31","2436879126.3600","0.0254"
"605068","2020-12-31","808233625.1300","0.1901"
"605068","2021-12-31","820774984.3400","0.0940"
"605068","2022-12-31","855552009.0000","0.0542"
"605069","2021-12-31","1134388959.4000","0.0685"
"605069","2022-12-31","349509426.2000","-0.1876"
"605077","2020-12-31","1319652466.0800","0.3782"
"605077","2021-12-31","1594015801.0700","0.1403"
"605077","2022-12-31","2200023095.6100","0.1254"
"605080","2021-12-31","842441991.8800","0.1913"
"605080","2022-12-31","945801135.0100","0.1226"
"605081","2020-12-31","559929824.6800","0.1836"
"605081","2021-12-31","460285200.9800","0.0660"
"605081","2022-12-31","205407095.5300","-0.0934"
"605086","2021-12-31","268941599.6100","0.1037"
"605086","2022-12-31","278053215.0900","0.0954"
"605088","2020-12-31","1841169152.9600","0.0863"
"605088","2021-12-31","2487144131.1600","0.0822"
"605088","2022-12-31","2941345641.1100","0.1495"
"605089","2021-12-31","764646362.8800","0.1698"
"605089","2022-12-31","798294346.2000","0.1201"
"605090","2021-12-31","18488338961.6800","0.1457"
"605090","2022-12-31","23953640233.9600","0.1668"
"605098","2021-12-31","555211163.0600","0.2258"
"605098","2022-12-31","450919462.1500","0.1042"
"605099","2020-12-31","1850288253.2700","0.3004"
"605099","2021-12-31","2301660263.0100","0.1993"
"605099","2022-12-31","2470754977.9000","0.2085"
"605100","2020-12-31","1591818233.6400","0.1494"
"605100","2021-12-31","1354287631.5600","0.0911"
"605100","2022-12-31","744781553.9700","0.0127"
"605108","2020-12-31","1295920464.1000","0.1280"
"605108","2021-12-31","1608368930.9500","0.0744"
"605108","2022-12-31","1670461421.6600","0.0474"
"605111","2020-12-31","954988968.1200","0.1610"
"605111","2021-12-31","1498271279.3400","0.3051"
"605111","2022-12-31","1810946756.8800","0.1745"
"605116","2020-12-31","721440229.8800","0.1331"
"605116","2021-12-31","803362668.3700","0.1163"
"605116","2022-12-31","1008076473.5100","0.1305"
"605117","2021-12-31","4167929962.4400","0.3299"
"605117","2022-12-31","5955519968.6900","0.4527"
"605118","2020-12-31","417052976.5000","0.1727"
"605118","2021-12-31","501045203.4500","0.1246"
"605118","2022-12-31","585129317.8300","0.1215"
"605122","2020-12-31","1179334181.4900","0.2716"
"605122","2021-12-31","1350172629.9500","0.0820"
"605122","2022-12-31","1653444657.1900","-0.0450"
"605123","2020-12-31","1027773191.3800","0.1496"
"605123","2021-12-31","1733347550.0900","0.1789"
"605123","2022-12-31","2781983169.7900","0.1708"
"605128","2020-12-31","791820274.3400","0.1069"
"605128","2021-12-31","826507388.3000","0.0691"
"605128","2022-12-31","1121732780.2300","0.0423"
"605133","2020-12-31","991129734.3400","0.1592"
"605133","2021-12-31","1163028537.6900","0.0804"
"605133","2022-12-31","1545299429.2400","0.0814"
"605136","2020-12-31","4599796342.8200","0.1726"
"605136","2021-12-31","4154853839.3600","0.1631"
"605136","2022-12-31","3241531127.5000","-0.0553"
"605138","2021-12-31","5157447093.4500","0.1669"
"605138","2022-12-31","5966262391.5800","0.1611"
"605151","2020-12-31","1169797816.2500","0.1314"
"605151","2021-12-31","1070388787.4300","0.0902"
"605151","2022-12-31","1242057534.1300","0.1030"
"605155","2020-12-31","354253485.6200","0.1033"
"605155","2021-12-31","465480013.0000","0.0857"
"605155","2022-12-31","499103515.0900","0.0722"
"605158","2020-12-31","6100999980.9300","0.1895"
"605158","2021-12-31","8506026617.1100","0.0743"
"605158","2022-12-31","8112035678.5300","0.0968"
"605162","2021-12-31","770843823.6100","0.1312"
"605162","2022-12-31","964995063.8100","0.1024"
"605166","2020-12-31","2564309820.9900","0.1205"
"605166","2021-12-31","5404825907.9300","0.1627"
"605166","2022-12-31","6037020433.3700","0.1437"
"605167","2021-12-31","1983072362.2500","0.1019"
"605167","2022-12-31","1721123891.2100","0.0976"
"605168","2020-12-31","2807747169.3300","0.3512"
"605168","2021-12-31","3570965777.1000","0.2732"
"605168","2022-12-31","5652989886.3100","0.3197"
"605169","2020-12-31","797315988.9200","0.1139"
"605169","2021-12-31","1204408538.6400","0.1233"
"605169","2022-12-31","1435157354.1000","0.0932"
"605177","2020-12-31","881670693.2200","0.0888"
"605177","2021-12-31","712218140.5500","0.0393"
"605177","2022-12-31","1179556669.1800","0.0580"
"605178","2020-12-31","896490820.6000","0.0894"
"605178","2021-12-31","745782951.0500","-0.0100"
"605178","2022-12-31","329889674.6700","-0.1103"
"605179","2020-12-31","1947177891.0100","0.1358"
"605179","2021-12-31","2316379444.2500","0.0162"
"605179","2022-12-31","2432551533.2400","-0.1129"
"605180","2021-12-31","642617939.9600","0.2219"
"605180","2022-12-31","276746315.6300","0.0525"
"605183","2020-12-31","1055278399.5800","0.0949"
"605183","2021-12-31","1502946503.0500","0.1233"
"605183","2022-12-31","1746472211.0000","0.1484"
"605186","2020-12-31","286806988.6500","0.1738"
"605186","2021-12-31","489755358.9000","0.1372"
"605186","2022-12-31","322359785.9200","0.1165"
"605188","2020-12-31","2254287517.4900","0.1103"
"605188","2021-12-31","2142707605.8200","0.0273"
"605188","2022-12-31","2249947030.0600","0.0171"
"605189","2021-12-31","2175094971.6300","0.2043"
"605189","2022-12-31","2207590080.5700","0.1011"
"605196","2021-12-31","4397074711.8800","0.0596"
"605196","2022-12-31","5192821329.1800","0.1096"
"605198","2020-12-31","842019695.1200","0.0755"
"605198","2021-12-31","871587320.3600","0.0739"
"605198","2022-12-31","1065429309.2800","0.0846"
"605199","2020-12-31","1161705769.5700","0.1557"
"605199","2021-12-31","1353793179.9800","0.0753"
"605199","2022-12-31","1515046453.6200","0.0871"
"605208","2020-12-31","2696218121.8700","0.1500"
"605208","2021-12-31","3289673661.1100","0.1399"
"605208","2022-12-31","3533960816.2000","0.0462"
"605218","2020-12-31","1101607723.3600","0.1014"
"605218","2021-12-31","1200514740.1400","0.0465"
"605218","2022-12-31","1358734632.1600","0.0821"
"605222","2020-12-31","9735867712.2100","0.1896"
"605222","2021-12-31","18877541660.4700","0.2103"
"605222","2022-12-31","20644197071.7000","0.0935"
"605228","2020-12-31","1486336159.2800","0.1264"
"605228","2021-12-31","1378690663.6700","0.0782"
"605228","2022-12-31","1428836825.7700","0.0308"
"605255","2020-12-31","303644055.8600","0.0865"
"605255","2021-12-31","306295754.1000","0.0436"
"605255","2022-12-31","329421083.4200","0.0298"
"605258","2020-12-31","615831696.5800","0.1183"
"605258","2021-12-31","734067052.2300","0.0714"
"605258","2022-12-31","687678874.1100","0.0438"
"605259","2021-12-31","1605450110.1500","0.1580"
"605259","2022-12-31","1618960531.8400","0.1520"
"605266","2020-12-31","4466357384.5800","0.2188"
"605266","2021-12-31","5234955418.9900","0.1665"
"605266","2022-12-31","7514444233.3500","0.1632"
"605268","2020-12-31","2113912415.2900","0.2448"
"605268","2021-12-31","2644905095.8300","0.0972"
"605268","2022-12-31","2202721288.0700","-0.0295"
"605277","2020-12-31","1000831627.0800","0.1713"
"605277","2021-12-31","1473925735.3500","0.1551"
"605277","2022-12-31","1685999320.7700","0.1222"
"605286","2020-12-31","1749210357.6000","0.2163"
"605286","2021-12-31","2295668368.0400","0.1353"
"605286","2022-12-31","2452369496.5400","0.0793"
"605287","2021-12-31","5039505623.2800","0.1313"
"605287","2022-12-31","5637800589.4200","0.1213"
"605288","2020-12-31","1271935745.0400","0.1283"
"605288","2021-12-31","1718482519.0700","0.0579"
"605288","2022-12-31","1171946545.3000","0.0235"
"605289","2020-12-31","600653195.4300","0.1783"
"605289","2021-12-31","735735699.4100","0.1195"
"605289","2022-12-31","312297796.5200","-0.0137"
"605296","2021-12-31","2779458827.9300","0.0726"
"605296","2022-12-31","3304484376.2000","0.0557"
"605298","2020-12-31","347499597.8900","0.2080"
"605298","2021-12-31","300702370.7400","0.1129"
"605298","2022-12-31","229543047.4900","0.0482"
"605299","2020-12-31","1484067052.2900","0.1263"
"605299","2021-12-31","1562011884.3700","0.0899"
"605299","2022-12-31","1351605627.9300","0.0851"
"605300","2021-12-31","2399486109.1400","0.0895"
"605300","2022-12-31","2427640219.7500","0.0580"
"605303","2020-12-31","1424936454.7100","0.1099"
"605303","2021-12-31","1223709406.0900","0.0462"
"605303","2022-12-31","514355625.4100","-0.1706"
"605305","2021-12-31","882836847.7600","0.1557"
"605305","2022-12-31","799399569.8500","0.0735"
"605318","2020-12-31","448148002.1300","0.1008"
"605318","2021-12-31","663115631.6500","0.0709"
"605318","2022-12-31","682652334.9400","0.0142"
"605319","2021-12-31","1581769265.7800","0.0622"
"605319","2022-12-31","1746666280.3500","0.0453"
"605333","2020-12-31","1531196096.3200","0.1126"
"605333","2021-12-31","2447839838.6300","-0.0014"
"605333","2022-12-31","3277890484.6400","0.0367"
"605336","2020-12-31","713990084.0200","0.1611"
"605336","2021-12-31","977641254.4300","0.1373"
"605336","2022-12-31","946367908.2300","0.1124"
"605337","2020-12-31","1087571686.3200","0.3448"
"605337","2021-12-31","1469723271.4000","0.2248"
"605337","2022-12-31","1403544788.5900","0.1326"
"605338","2020-12-31","975090303.8300","0.1490"
"605338","2021-12-31","1375446232.9300","0.1765"
"605338","2022-12-31","1525141412.0300","0.1104"
"605339","2021-12-31","2872992405.4900","0.1434"
"605339","2022-12-31","2861395176.1700","0.0498"
"605358","2020-12-31","1502017793.7500","0.0963"
"605358","2021-12-31","2540916179.2800","0.1157"
"605358","2022-12-31","2914216347.7800","0.0741"
"605365","2021-12-31","6477227604.4500","0.1274"
"605365","2022-12-31","7557311354.5000","0.1590"
"605366","2020-12-31","897427292.2900","0.0984"
"605366","2021-12-31","1282966705.5900","0.0979"
"605366","2022-12-31","1697628002.3200","0.1880"
"605368","2020-12-31","3551838948.7500","0.1867"
"605368","2021-12-31","3900894135.1200","0.1768"
"605368","2022-12-31","4753700193.8400","0.1807"
"605369","2020-12-31","829651755.7400","0.2800"
"605369","2021-12-31","1194254244.7200","0.2396"
"605369","2022-12-31","1468684537.5400","0.2188"
"605376","2020-12-31","595882190.2600","0.1599"
"605376","2021-12-31","969751803.7800","0.1580"
"605376","2022-12-31","746554001.3000","0.0937"
"605377","2020-12-31","1611978592.4500","0.1564"
"605377","2021-12-31","2940194972.8700","0.1865"
"605377","2022-12-31","3436401576.5300","0.1509"
"605378","2020-12-31","1098778984.3800","0.2172"
"605378","2021-12-31","1186526229.2600","0.0881"
"605378","2022-12-31","1020098862.3700","0.0848"
"605388","2020-12-31","851899378.3400","0.1487"
"605388","2021-12-31","913598918.7000","0.0751"
"605388","2022-12-31","986104247.7400","0.0379"
"605389","2020-12-31","867075361.0600","0.3765"
"605389","2021-12-31","906500138.8900","0.1614"
"605389","2022-12-31","896353382.3500","0.0700"
"605398","2020-12-31","560976966.3800","0.2923"
"605398","2021-12-31","591436745.5000","0.0996"
"605398","2022-12-31","613186423.9200","0.0572"
"605399","2020-12-31","746212494.0000","0.1614"
"605399","2021-12-31","1697430524.5900","0.3880"
"605399","2022-12-31","1946743556.3200","0.3336"
"605488","2021-12-31","1715319467.1800","0.1684"
"605488","2022-12-31","1901439358.0200","0.0685"
"605499","2021-12-31","6977822474.4100","0.3879"
"605499","2022-12-31","8505389730.5000","0.3097"
"605500","2020-12-31","2188568059.1700","0.1432"
"605500","2021-12-31","2955965672.0500","0.1272"
"605500","2022-12-31","2701384196.1300","0.0578"
"605507","2021-12-31","4505350580.8000","0.1468"
"605507","2022-12-31","5720924721.9100","0.1364"
"605555","2021-12-31","2841506369.9000","0.2150"
"605555","2022-12-31","1938030063.7400","0.1236"
"605566","2021-12-31","1181161943.3100","0.1198"
"605566","2022-12-31","1029899033.5600","0.0138"
"605567","2021-12-31","2033360493.7900","0.0715"
"605567","2022-12-31","2495141000.8600","0.0708"
"605577","2021-12-31","1790597927.2200","0.1651"
"605577","2022-12-31","1805764908.3600","0.1495"
"605580","2021-12-31","770618703.5000","0.2066"
"605580","2022-12-31","887132358.4800","0.1590"
"605588","2021-12-31","1396691902.4400","0.1509"
"605588","2022-12-31","1107763391.2200","0.0842"
"605589","2021-12-31","8824602491.3800","0.1028"
"605589","2022-12-31","9597738660.4400","0.0844"
"605598","2021-12-31","734518540.1900","0.0545"
"605598","2022-12-31","885105171.2500","0.1056"
"605599","2021-12-31","10405751109.5600","0.1357"
"605599","2022-12-31","10989874651.7900","0.1390"
"688001","2019-12-31","1257737331.8900","0.1256"
"688001","2020-12-31","1677496403.6800","0.1047"
"688001","2021-12-31","2020205931.3100","0.0937"
"688001","2022-12-31","2319985258.3000","0.0903"
"688002","2019-12-31","684656330.9100","0.1207"
"688002","2020-12-31","1561442486.9000","0.2218"
"688002","2021-12-31","1780286617.6300","0.1367"
"688002","2022-12-31","2645887796.0600","0.0705"
"688003","2019-12-31","541069294.1500","0.0810"
"688003","2020-12-31","964110234.8900","0.0675"
"688003","2021-12-31","1265238702.2800","0.0869"
"688003","2022-12-31","1589167432.3500","0.0944"
"688004","2020-12-31","287865320.1800","0.0909"
"688004","2021-12-31","287145117.7300","0.0673"
"688004","2022-12-31","164015060.2900","-0.0389"
"688005","2019-12-31","4189669077.9700","0.0232"
"688005","2020-12-31","3794556721.3500","0.0475"
"688005","2021-12-31","10259004445.1900","0.1830"
"688005","2022-12-31","30122995138.1900","0.1965"
"688006","2019-12-31","1313025766.3500","0.1858"
"688006","2020-12-31","1492867989.3700","0.1553"
"688006","2021-12-31","2483313053.4500","0.0872"
"688006","2022-12-31","3454133088.4300","0.1590"
"688007","2019-12-31","1979148918.8900","0.1521"
"688007","2020-12-31","1948884176.8300","0.0402"
"688007","2021-12-31","2498228401.7800","0.0921"
"688007","2022-12-31","2541144635.1500","0.0115"
"688008","2019-12-31","1737734714.9800","0.1705"
"688008","2020-12-31","1823665555.4500","0.1433"
"688008","2021-12-31","2562017472.4200","0.1007"
"688008","2022-12-31","3672258476.6900","0.1419"
"688009","2019-12-31","41646286792.5700","0.1144"
"688009","2020-12-31","40124476710.7600","0.0974"
"688009","2021-12-31","38358297108.7800","0.0824"
"688009","2022-12-31","40219614549.4400","0.0885"
"688010","2019-12-31","579906987.9100","0.0722"
"688010","2020-12-31","587549634.4100","0.0285"
"688010","2021-12-31","674640293.2200","0.0266"
"688010","2022-12-31","780969596.7900","0.0142"
"688011","2019-12-31","191646501.6400","0.0795"
"688011","2020-12-31","124086224.9200","0.0200"
"688011","2021-12-31","143800738.1000","0.0007"
"688011","2022-12-31","149870137.8400","-0.0218"
"688012","2019-12-31","1946949250.7500","0.0643"
"688012","2020-12-31","2273291898.0600","0.1213"
"688012","2021-12-31","3108134730.6700","0.1105"
"688012","2022-12-31","4739830997.5500","0.0794"
"688013","2020-12-31","163344281.2200","0.1220"
"688013","2021-12-31","213737041.5900","0.0847"
"688013","2022-12-31","232033135.7700","0.0847"
"688015","2019-12-31","1651775097.7100","0.1670"
"688015","2020-12-31","2026170762.2900","0.1988"
"688015","2021-12-31","2582126709.8600","0.1612"
"688015","2022-12-31","2467698231.6200","0.1051"
"688016","2019-12-31","333732539.5200","0.2211"
"688016","2020-12-31","470252334.8200","0.1866"
"688016","2021-12-31","684630746.6400","0.2275"
"688016","2022-12-31","896500382.3000","0.2157"
"688017","2020-12-31","216512126.8900","0.0706"
"688017","2021-12-31","443351434.7000","0.1084"
"688017","2022-12-31","445745352.7300","0.0830"
"688018","2019-12-31","757428576.5300","0.1650"
"688018","2020-12-31","831286490.3800","0.0640"
"688018","2021-12-31","1386371540.6800","0.1146"
"688018","2022-12-31","1271127201.3800","0.0533"
"688019","2019-12-31","285410172.1000","0.1067"
"688019","2020-12-31","422379914.2800","0.1591"
"688019","2021-12-31","686660621.1600","0.1112"
"688019","2022-12-31","1076787316.1000","0.2214"
"688020","2019-12-31","291693846.8400","0.1373"
"688020","2020-12-31","288386726.0000","0.0790"
"688020","2021-12-31","286190511.0900","0.0249"
"688020","2022-12-31","312626261.3000","-0.0406"
"688021","2019-12-31","268078301.1000","0.0895"
"688021","2020-12-31","314146544.0400","0.0896"
"688021","2021-12-31","396012673.0900","0.0661"
"688021","2022-12-31","203771847.2100","-0.0133"
"688022","2019-12-31","457494623.4900","0.1292"
"688022","2020-12-31","603138410.0000","0.0490"
"688022","2021-12-31","757974561.1700","0.0628"
"688022","2022-12-31","1142804160.1400","0.0746"
"688023","2019-12-31","944032874.3100","0.0896"
"688023","2020-12-31","1322972681.7900","0.0818"
"688023","2021-12-31","1820328069.1400","0.0047"
"688023","2022-12-31","1980012417.1800","-0.0839"
"688025","2019-12-31","567679888.9200","0.0598"
"688025","2020-12-31","853627173.2400","0.0276"
"688025","2021-12-31","1199378769.1400","0.0544"
"688025","2022-12-31","1173309632.5700","0.0428"
"688026","2019-12-31","247495947.0200","0.2100"
"688026","2020-12-31","503933836.4500","0.2085"
"688026","2021-12-31","855658196.2600","0.1935"
"688026","2022-12-31","609824477.3300","0.0830"
"688027","2020-12-31","134147621.5100","0.0218"
"688027","2021-12-31","179153578.4900","-0.0222"
"688027","2022-12-31","134727502.6300","-0.0516"
"688028","2019-12-31","255014004.7600","0.0992"
"688028","2020-12-31","241831705.1900","0.0579"
"688028","2021-12-31","325809094.8500","0.0638"
"688028","2022-12-31","414316142.2200","0.0450"
"688029","2019-12-31","1307474273.5800","0.2002"
"688029","2020-12-31","1326405645.4700","0.1025"
"688029","2021-12-31","1946723952.0800","0.1165"
"688029","2022-12-31","1980143475.5900","0.1063"
"688030","2019-12-31","674570694.7800","0.1014"
"688030","2020-12-31","725388848.8800","0.0429"
"688030","2021-12-31","1026948139.0600","0.0510"
"688030","2022-12-31","811596110.9800","-0.1302"
"688031","2022-12-31","372624676.1600","-0.2342"
"688032","2021-12-31","795185561.4100","0.0634"
"688032","2022-12-31","1536512605.5700","0.0859"
"688033","2019-12-31","581837174.5700","0.1514"
"688033","2020-12-31","415166885.3600","0.0464"
"688033","2021-12-31","671259223.3300","0.0712"
"688033","2022-12-31","987117816.9500","0.0485"
"688035","2022-12-31","928520323.3200","0.0869"
"688036","2019-12-31","25345929613.0200","0.2948"
"688036","2020-12-31","37791888885.7400","0.2853"
"688036","2021-12-31","49411901654.0300","0.3184"
"688036","2022-12-31","46595902507.6300","0.1649"
"688037","2019-12-31","213156650.1700","0.0601"
"688037","2020-12-31","328900200.0700","0.0629"
"688037","2021-12-31","828672512.2900","0.0912"
"688037","2022-12-31","1384867131.4600","0.1333"
"688038","2021-12-31","427905657.6400","0.0589"
