"Markettype","Trddt","Dretmdeq"
"8","2018-09-19","0.010511"
"16","2018-09-19","0.012008"
"1","2018-09-19","0.010206"
"4","2018-09-19","0.011910"
"2","2018-09-20","-0.002504"
"8","2018-09-20","0.000770"
"16","2018-09-20","-0.004338"
"1","2018-09-20","-0.002463"
"4","2018-09-20","-0.000584"
"2","2018-09-21","0.011221"
"8","2018-09-21","0.009022"
"16","2018-09-21","0.012073"
"1","2018-09-21","0.014388"
"4","2018-09-21","0.011805"
"2","2018-09-25","-0.008351"
"8","2018-09-25","-0.007651"
"16","2018-09-25","-0.003016"
"1","2018-09-25","-0.002674"
"4","2018-09-25","-0.003671"
"2","2018-09-26","0.002202"
"8","2018-09-26","0.002656"
"16","2018-09-26","0.004213"
"1","2018-09-26","0.004605"
"4","2018-09-26","0.004087"
"2","2018-09-27","-0.003987"
"8","2018-09-27","-0.003076"
"16","2018-09-27","-0.024385"
"1","2018-09-27","-0.015916"
"4","2018-09-27","-0.017106"
"2","2018-09-28","0.004687"
"8","2018-09-28","0.011870"
"16","2018-09-28","0.010253"
"1","2018-09-28","0.010091"
"4","2018-09-28","0.008790"
"2","2018-10-08","-0.023008"
"8","2018-10-08","-0.021969"
"16","2018-10-08","-0.042005"
"1","2018-10-08","-0.031287"
"4","2018-10-08","-0.031979"
"2","2018-10-09","0.001528"
"8","2018-10-09","-0.000664"
"16","2018-10-09","0.004615"
"1","2018-10-09","0.003209"
"4","2018-10-09","0.003690"
"2","2018-10-10","-0.005526"
"8","2018-10-10","-0.003712"
"16","2018-10-10","0.007339"
"1","2018-10-10","0.003334"
"4","2018-10-10","0.002058"
"2","2018-10-11","-0.059480"
"8","2018-10-11","-0.048931"
"16","2018-10-11","-0.079220"
"1","2018-10-11","-0.073565"
"4","2018-10-11","-0.076585"
"2","2018-10-12","-0.000183"
"8","2018-10-12","0.001533"
"16","2018-10-12","-0.005813"
"1","2018-10-12","-0.009395"
"4","2018-10-12","-0.010353"
"2","2018-10-15","-0.010192"
"8","2018-10-15","-0.012634"
"16","2018-10-15","-0.006413"
"1","2018-10-15","-0.015353"
"4","2018-10-15","-0.012550"
"2","2018-10-16","-0.028775"
"8","2018-10-16","-0.046843"
"16","2018-10-16","-0.018713"
"1","2018-10-16","-0.019148"
"4","2018-10-16","-0.019833"
"2","2018-10-17","0.003126"
"8","2018-10-17","0.000464"
"16","2018-10-17","0.015042"
"1","2018-10-17","0.007683"
"4","2018-10-17","0.008201"
"2","2018-10-18","-0.034663"
"8","2018-10-18","-0.028954"
"16","2018-10-18","-0.030325"
"1","2018-10-18","-0.030720"
"4","2018-10-18","-0.033822"
"2","2018-10-19","0.015688"
"8","2018-10-19","0.017130"
"16","2018-10-19","0.027317"
"1","2018-10-19","0.019967"
"4","2018-10-19","0.019462"
"2","2018-10-22","0.052278"
"8","2018-10-22","0.052435"
"16","2018-10-22","0.050283"
"1","2018-10-22","0.049725"
"4","2018-10-22","0.051172"
"2","2018-10-23","-0.010430"
"8","2018-10-23","-0.012425"
"16","2018-10-23","-0.014970"
"1","2018-10-23","-0.013219"
"4","2018-10-23","-0.010433"
"2","2018-10-24","0.006157"
"8","2018-10-24","0.008594"
"16","2018-10-24","-0.000775"
"1","2018-10-24","0.003523"
"4","2018-10-24","0.001462"
"2","2018-10-25","-0.001234"
"8","2018-10-25","-0.003326"
"16","2018-10-25","-0.011799"
"1","2018-10-25","-0.004084"
"4","2018-10-25","-0.005502"
"2","2018-10-26","0.002573"
"8","2018-10-26","0.007973"
"16","2018-10-26","0.001975"
"1","2018-10-26","0.006111"
"4","2018-10-26","0.006423"
"2","2018-10-29","-0.014818"
"8","2018-10-29","-0.018751"
"16","2018-10-29","-0.011248"
"1","2018-10-29","-0.014813"
"4","2018-10-29","-0.014214"
"2","2018-10-30","0.012451"
"8","2018-10-30","-0.003928"
"16","2018-10-30","0.012272"
"1","2018-10-30","0.013320"
"4","2018-10-30","0.012363"
"2","2018-10-31","0.017833"
"8","2018-10-31","0.012999"
"16","2018-10-31","0.015356"
"1","2018-10-31","0.016515"
"4","2018-10-31","0.015312"
"2","2018-11-01","-0.000647"
"8","2018-11-01","0.004085"
"16","2018-11-01","0.009024"
"1","2018-11-01","0.004038"
"4","2018-11-01","0.005332"
"2","2018-11-02","0.015921"
"8","2018-11-02","0.025528"
"16","2018-11-02","0.032431"
"1","2018-11-02","0.026250"
"4","2018-11-02","0.027919"
"2","2018-11-05","0.007836"
"8","2018-11-05","-0.002535"
"16","2018-11-05","0.005363"
"1","2018-11-05","0.009233"
"4","2018-11-05","0.009689"
"2","2018-11-06","0.000104"
"8","2018-11-06","-0.006850"
"16","2018-11-06","-0.008257"
"1","2018-11-06","-0.000209"
"4","2018-11-06","-0.001620"
"2","2018-11-07","-0.004999"
"8","2018-11-07","-0.004082"
"16","2018-11-07","0.001505"
"1","2018-11-07","-0.004151"
"4","2018-11-07","-0.001999"
"2","2018-11-08","0.002610"
"8","2018-11-08","0.000068"
"16","2018-11-08","-0.005317"
"1","2018-11-08","-0.001168"
"4","2018-11-08","0.001984"
"2","2018-11-09","-0.005506"
"8","2018-11-09","-0.003567"
"16","2018-11-09","0.001775"
"1","2018-11-09","-0.002838"
"4","2018-11-09","-0.001749"
"2","2018-11-12","0.009533"
"8","2018-11-12","0.018441"
"16","2018-11-12","0.034812"
"1","2018-11-12","0.026495"
"4","2018-11-12","0.030715"
"2","2018-11-13","0.017502"
"8","2018-11-13","0.021543"
"16","2018-11-13","0.018756"
"1","2018-11-13","0.019383"
"4","2018-11-13","0.022517"
"2","2018-11-14","0.006772"
"8","2018-11-14","0.005888"
"16","2018-11-14","0.001541"
"1","2018-11-14","-0.000569"
"4","2018-11-14","-0.000331"
"2","2018-11-15","0.022178"
"8","2018-11-15","0.005489"
"16","2018-11-15","0.026626"
"1","2018-11-15","0.019053"
"4","2018-11-15","0.016139"
"2","2018-11-16","0.015360"
"8","2018-11-16","0.007247"
"16","2018-11-16","0.006268"
"1","2018-11-16","0.011420"
"4","2018-11-16","0.012102"
"2","2018-11-19","-0.004598"
"8","2018-11-19","-0.006629"
"16","2018-11-19","-0.000199"
"1","2018-11-19","0.006010"
"4","2018-11-19","0.006454"
"2","2018-11-20","-0.024782"
"8","2018-11-20","-0.020421"
"16","2018-11-20","-0.025923"
"1","2018-11-20","-0.026436"
"4","2018-11-20","-0.027665"
"2","2018-11-21","0.005017"
"8","2018-11-21","-0.000526"
"16","2018-11-21","0.008624"
"1","2018-11-21","0.009148"
"4","2018-11-21","0.008570"
"2","2018-11-22","0.001234"
"8","2018-11-22","-0.000336"
"16","2018-11-22","0.001351"
"1","2018-11-22","0.000694"
"4","2018-11-22","0.002674"
"2","2018-11-23","-0.034148"
"8","2018-11-23","-0.026014"
"16","2018-11-23","-0.050526"
"1","2018-11-23","-0.041850"
"4","2018-11-23","-0.044576"
"2","2018-11-26","-0.005312"
"8","2018-11-26","-0.001040"
"16","2018-11-26","-0.003985"
"1","2018-11-26","-0.002796"
"4","2018-11-26","-0.002260"
"2","2018-11-27","0.005296"
"8","2018-11-27","0.000541"
"16","2018-11-27","0.011193"
"1","2018-11-27","0.006295"
"4","2018-11-27","0.008172"
"2","2018-11-28","0.010381"
"8","2018-11-28","0.001005"
"16","2018-11-28","0.016003"
"1","2018-11-28","0.011253"
"4","2018-11-28","0.010983"
"2","2018-11-29","-0.007472"
"8","2018-11-29","-0.010360"
"16","2018-11-29","-0.031081"
"1","2018-11-29","-0.021803"
"4","2018-11-29","-0.024699"
"2","2018-11-30","0.000862"
"8","2018-11-30","-0.002328"
"16","2018-11-30","0.010650"
"1","2018-11-30","0.006668"
"4","2018-11-30","0.005668"
"2","2018-12-03","0.021945"
"8","2018-12-03","0.023583"
"16","2018-12-03","0.034532"
"1","2018-12-03","0.030521"
"4","2018-12-03","0.033021"
"2","2018-12-04","0.007081"
"8","2018-12-04","0.004746"
"16","2018-12-04","0.009289"
"1","2018-12-04","0.008398"
"4","2018-12-04","0.009204"
"2","2018-12-05","-0.008698"
"8","2018-12-05","-0.005084"
"16","2018-12-05","-0.004631"
"1","2018-12-05","-0.008600"
"4","2018-12-05","-0.007967"
"2","2018-12-06","-0.009487"
"8","2018-12-06","-0.009532"
"16","2018-12-06","-0.021541"
"1","2018-12-06","-0.016058"
"4","2018-12-06","-0.016891"
"2","2018-12-07","0.000381"
"8","2018-12-07","-0.003831"
"16","2018-12-07","0.003371"
"1","2018-12-07","0.000638"
"4","2018-12-07","0.001082"
"2","2018-12-10","-0.004676"
"8","2018-12-10","-0.012584"
"16","2018-12-10","-0.015215"
"1","2018-12-10","-0.011696"
"4","2018-12-10","-0.012207"
"2","2018-12-11","0.001262"
"8","2018-12-11","0.003420"
"16","2018-12-11","0.012386"
"1","2018-12-11","0.007268"
"4","2018-12-11","0.010044"
"2","2018-12-12","0.002465"
"8","2018-12-12","0.003871"
"16","2018-12-12","-0.000651"
"1","2018-12-12","0.000903"
"4","2018-12-12","0.000973"
"2","2018-12-13","0.007388"
"8","2018-12-13","0.006811"
"16","2018-12-13","0.009774"
"1","2018-12-13","0.009462"
"4","2018-12-13","0.008000"
"2","2018-12-14","-0.012573"
"8","2018-12-14","-0.010755"
"16","2018-12-14","-0.030167"
"1","2018-12-14","-0.022891"
"4","2018-12-14","-0.025863"
"2","2018-12-17","-0.001056"
"8","2018-12-17","-0.002718"
"16","2018-12-17","0.001299"
"1","2018-12-17","0.001007"
"4","2018-12-17","0.000847"
"2","2018-12-18","-0.005620"
"8","2018-12-18","-0.005841"
"16","2018-12-18","-0.005830"
"1","2018-12-18","-0.005861"
"4","2018-12-18","-0.006884"
"2","2018-12-19","-0.002151"
"8","2018-12-19","-0.002876"
"16","2018-12-19","-0.013974"
"1","2018-12-19","-0.011139"
"4","2018-12-19","-0.011601"
"2","2018-12-20","0.002403"
"8","2018-12-20","-0.000586"
"16","2018-12-20","0.009297"
"1","2018-12-20","0.003673"
"4","2018-12-20","0.004611"
"2","2018-12-21","-0.008279"
"8","2018-12-21","-0.009937"
"16","2018-12-21","-0.004370"
"1","2018-12-21","-0.007456"
"4","2018-12-21","-0.007647"
"2","2018-12-24","0.002570"
"8","2018-12-24","0.005018"
"16","2018-12-24","0.013755"
"1","2018-12-24","0.008509"
"4","2018-12-24","0.007435"
"2","2018-12-25","-0.006846"
"8","2018-12-25","-0.009353"
"16","2018-12-25","-0.007791"
"1","2018-12-25","-0.012393"
"4","2018-12-25","-0.012065"
"2","2018-12-26","-0.001472"
"8","2018-12-26","-0.000617"
"16","2018-12-26","-0.002882"
"1","2018-12-26","-0.000144"
"4","2018-12-26","0.001304"
"2","2018-12-27","-0.004720"
"8","2018-12-27","-0.002640"
"1","2018-12-27","-0.014324"
"4","2018-12-27","-0.016959"
"16","2018-12-27","-0.017894"
"2","2018-12-28","0.003440"
"8","2018-12-28","0.005778"
"1","2018-12-28","0.001998"
"4","2018-12-28","0.000938"
"16","2018-12-28","-0.001530"
"2","2019-01-02","-0.002814"
"4","2019-01-02","-0.001999"
"8","2019-01-02","-0.002267"
"1","2019-01-02","-0.003618"
"16","2019-01-02","-0.000522"
"2","2019-01-03","-0.001473"
"4","2019-01-03","-0.005648"
"8","2019-01-03","-0.000782"
"1","2019-01-03","-0.003448"
"16","2019-01-03","-0.009240"
"2","2019-01-04","0.018297"
"4","2019-01-04","0.025242"
"8","2019-01-04","0.012209"
"1","2019-01-04","0.024446"
"16","2019-01-04","0.027633"
"2","2019-01-07","0.014176"
"4","2019-01-07","0.020547"
"8","2019-01-07","0.009979"
"1","2019-01-07","0.018039"
"16","2019-01-07","0.023639"
"2","2019-01-08","-0.005668"
"4","2019-01-08","0.000300"
"8","2019-01-08","-0.001185"
"1","2019-01-08","-0.001296"
"16","2019-01-08","-0.001852"
"2","2019-01-09","0.004557"
"4","2019-01-09","0.004229"
"8","2019-01-09","0.007132"
"1","2019-01-09","0.003989"
"16","2019-01-09","0.000305"
"2","2019-01-10","-0.005545"
"4","2019-01-10","-0.002040"
"8","2019-01-10","-0.001161"
"1","2019-01-10","-0.001496"
"16","2019-01-10","0.000205"
"2","2019-01-11","0.002764"
"4","2019-01-11","0.009349"
"8","2019-01-11","0.005293"
"1","2019-01-11","0.008522"
"16","2019-01-11","0.010154"
"2","2019-01-14","-0.004055"
"4","2019-01-14","-0.004536"
"8","2019-01-14","-0.004291"
"1","2019-01-14","-0.004834"
"16","2019-01-14","-0.010848"
"2","2019-01-15","0.007638"
"4","2019-01-15","0.011228"
"8","2019-01-15","0.003038"
"1","2019-01-15","0.010088"
"16","2019-01-15","0.013931"
"2","2019-01-16","-0.003599"
"4","2019-01-16","-0.001849"
"8","2019-01-16","-0.005209"
"1","2019-01-16","-0.000626"
"16","2019-01-16","-0.003002"
"2","2019-01-17","-0.002008"
"4","2019-01-17","-0.008667"
"8","2019-01-17","-0.008651"
"1","2019-01-17","-0.007168"
"16","2019-01-17","-0.015601"
"2","2019-01-18","-0.000963"
"4","2019-01-18","0.004926"
"8","2019-01-18","0.000335"
"1","2019-01-18","0.007595"
"16","2019-01-18","0.005167"
"2","2019-01-21","0.000647"
"4","2019-01-21","0.006312"
"8","2019-01-21","0.004479"
"1","2019-01-21","0.005352"
"16","2019-01-21","0.007546"
"2","2019-01-22","-0.000135"
"4","2019-01-22","-0.009985"
"8","2019-01-22","-0.007026"
"1","2019-01-22","-0.008301"
"16","2019-01-22","-0.009344"
"2","2019-01-23","-0.003953"
"4","2019-01-23","0.001893"
"8","2019-01-23","0.000984"
"1","2019-01-23","0.002566"
"16","2019-01-23","0.001602"
"2","2019-01-24","0.003091"
"4","2019-01-24","0.003589"
"8","2019-01-24","0.001022"
"1","2019-01-24","0.003589"
"16","2019-01-24","0.007872"
"2","2019-01-25","-0.010590"
"4","2019-01-25","-0.007620"
"8","2019-01-25","0.001128"
"1","2019-01-25","-0.006911"
"16","2019-01-25","-0.011640"
"2","2019-01-28","-0.001622"
"4","2019-01-28","-0.007920"
"8","2019-01-28","-0.000364"
"1","2019-01-28","-0.006575"
"16","2019-01-28","-0.010488"
"2","2019-01-29","-0.010376"
"4","2019-01-29","-0.020127"
"8","2019-01-29","-0.006928"
"1","2019-01-29","-0.016741"
"16","2019-01-29","-0.026226"
"2","2019-01-30","-0.010248"
"4","2019-01-30","-0.015779"
"8","2019-01-30","-0.013703"
"1","2019-01-30","-0.012422"
"16","2019-01-30","-0.017814"
"2","2019-01-31","-0.014579"
"4","2019-01-31","-0.020341"
"8","2019-01-31","-0.007179"
"1","2019-01-31","-0.017241"
"16","2019-01-31","-0.018685"
"2","2019-02-01","0.016511"
"4","2019-02-01","0.028716"
"8","2019-02-01","0.017801"
"1","2019-02-01","0.024931"
"16","2019-02-01","0.033202"
"2","2019-02-11","0.012839"
"4","2019-02-11","0.028788"
"8","2019-02-11","0.018217"
"1","2019-02-11","0.024620"
"16","2019-02-11","0.030809"
"2","2019-02-12","0.007048"
"4","2019-02-12","0.015727"
"8","2019-02-12","0.007859"
"1","2019-02-12","0.013339"
"16","2019-02-12","0.015710"
"2","2019-02-13","0.010488"
"4","2019-02-13","0.017668"
"8","2019-02-13","0.019216"
"1","2019-02-13","0.015933"
"16","2019-02-13","0.022214"
"2","2019-02-14","0.005662"
"4","2019-02-14","0.005601"
"8","2019-02-14","0.000646"
"1","2019-02-14","0.004393"
"16","2019-02-14","0.005885"
"2","2019-02-15","-0.003106"
"4","2019-02-15","0.000305"
"8","2019-02-15","-0.005272"
"1","2019-02-15","-0.002382"
"16","2019-02-15","0.000757"
"2","2019-02-18","0.021170"
"4","2019-02-18","0.034455"
"8","2019-02-18","0.024758"
"1","2019-02-18","0.030752"
"16","2019-02-18","0.039531"
"2","2019-02-19","0.002994"
"4","2019-02-19","0.005808"
"8","2019-02-19","0.005640"
"1","2019-02-19","0.003295"
"16","2019-02-19","0.003446"
"2","2019-02-20","-0.001925"
"4","2019-02-20","0.003400"
"8","2019-02-20","-0.002948"
"1","2019-02-20","0.002518"
"16","2019-02-20","0.002402"
"2","2019-02-21","-0.000416"
"4","2019-02-21","-0.002816"
"8","2019-02-21","0.005063"
"1","2019-02-21","-0.002979"
"16","2019-02-21","-0.002516"
"2","2019-02-22","0.015068"
"4","2019-02-22","0.021457"
"8","2019-02-22","0.012210"
"1","2019-02-22","0.020798"
"16","2019-02-22","0.026254"
"2","2019-02-25","0.055093"
"4","2019-02-25","0.049661"
"8","2019-02-25","0.040390"
"1","2019-02-25","0.049906"
"16","2019-02-25","0.053605"
"2","2019-02-26","-0.004887"
"4","2019-02-26","-0.000900"
"8","2019-02-26","0.000888"
"1","2019-02-26","0.000359"
"16","2019-02-26","-0.002196"
"2","2019-02-27","-0.003802"
"4","2019-02-27","-0.000005"
"8","2019-02-27","0.007157"
"1","2019-02-27","0.000651"
"16","2019-02-27","-0.006140"
"2","2019-02-28","-0.004691"
"4","2019-02-28","0.004350"
"8","2019-02-28","-0.001097"
"1","2019-02-28","0.002925"
"16","2019-02-28","0.009023"
"2","2019-03-01","0.006381"
"4","2019-03-01","0.005911"
"8","2019-03-01","0.002741"
"1","2019-03-01","0.007916"
"16","2019-03-01","0.006134"
"2","2019-03-04","0.014072"
"4","2019-03-04","0.018809"
"8","2019-03-04","0.012117"
"1","2019-03-04","0.016134"
"16","2019-03-04","0.020762"
"2","2019-03-05","0.019467"
"4","2019-03-05","0.027071"
"8","2019-03-05","0.013798"
"1","2019-03-05","0.022008"
"16","2019-03-05","0.035136"
"2","2019-03-06","0.009640"
"4","2019-03-06","0.022569"
"8","2019-03-06","0.012817"
"1","2019-03-06","0.022334"
"16","2019-03-06","0.023105"
"2","2019-03-07","0.006342"
"4","2019-03-07","0.017193"
"8","2019-03-07","0.008023"
"1","2019-03-07","0.018811"
"16","2019-03-07","0.017705"
"2","2019-03-08","-0.037977"
"4","2019-03-08","-0.047038"
"8","2019-03-08","-0.029457"
"1","2019-03-08","-0.048814"
"16","2019-03-08","-0.039317"
"2","2019-03-11","0.020564"
"4","2019-03-11","0.043336"
"8","2019-03-11","0.023238"
"1","2019-03-11","0.037040"
"16","2019-03-11","0.050916"
"2","2019-03-12","0.006491"
"4","2019-03-12","0.019351"
"8","2019-03-12","0.009176"
"1","2019-03-12","0.018310"
"16","2019-03-12","0.020813"
"2","2019-03-13","-0.008658"
"4","2019-03-13","-0.016799"
"8","2019-03-13","-0.011454"
"1","2019-03-13","-0.015078"
"16","2019-03-13","-0.029106"
"2","2019-03-14","-0.018364"
"4","2019-03-14","-0.028967"
"8","2019-03-14","-0.024893"
"1","2019-03-14","-0.025373"
"16","2019-03-14","-0.032904"
"2","2019-03-15","0.018274"
"4","2019-03-15","0.017200"
"8","2019-03-15","0.018744"
"1","2019-03-15","0.018367"
"16","2019-03-15","0.011588"
"2","2019-03-18","0.007687"
"4","2019-03-18","0.023987"
"8","2019-03-18","0.017688"
"1","2019-03-18","0.025113"
"16","2019-03-18","0.020584"
"2","2019-03-19","-0.000634"
"4","2019-03-19","0.005007"
"8","2019-03-19","-0.001970"
"1","2019-03-19","0.003859"
"16","2019-03-19","0.005418"
"2","2019-03-20","0.000708"
"4","2019-03-20","0.001527"
"8","2019-03-20","-0.000867"
"1","2019-03-20","0.003511"
"16","2019-03-20","-0.003108"
"2","2019-03-21","0.012444"
"4","2019-03-21","0.012084"
"8","2019-03-21","0.009117"
"1","2019-03-21","0.010707"
"16","2019-03-21","0.012572"
"2","2019-03-22","0.003205"
"4","2019-03-22","0.006745"
"8","2019-03-22","-0.001229"
"1","2019-03-22","0.005854"
"16","2019-03-22","0.002587"
"2","2019-03-25","-0.008881"
"4","2019-03-25","-0.008987"
"8","2019-03-25","-0.011272"
"1","2019-03-25","-0.009800"
"16","2019-03-25","-0.005380"
"2","2019-03-26","-0.019491"
"4","2019-03-26","-0.026180"
"8","2019-03-26","-0.018917"
"1","2019-03-26","-0.024181"
"16","2019-03-26","-0.027179"
"2","2019-03-27","0.001080"
"4","2019-03-27","0.006182"
"8","2019-03-27","0.005050"
"1","2019-03-27","0.008089"
"16","2019-03-27","0.005988"
"2","2019-03-28","-0.004546"
"4","2019-03-28","-0.012661"
"8","2019-03-28","-0.003128"
"1","2019-03-28","-0.014781"
"16","2019-03-28","-0.011187"
"2","2019-03-29","0.018031"
"4","2019-03-29","0.026522"
"8","2019-03-29","0.019990"
"1","2019-03-29","0.026348"
"16","2019-03-29","0.029638"
"2","2019-04-01","0.022128"
"4","2019-04-01","0.036894"
"8","2019-04-01","0.016625"
"1","2019-04-01","0.033683"
"16","2019-04-01","0.039470"
"2","2019-04-02","-0.003670"
"4","2019-04-02","0.006267"
"8","2019-04-02","0.001098"
"1","2019-04-02","0.006674"
"16","2019-04-02","0.006732"
"2","2019-04-03","0.009538"
"4","2019-04-03","0.010195"
"8","2019-04-03","0.007694"
"1","2019-04-03","0.014495"
"16","2019-04-03","0.009837"
"2","2019-04-04","0.002733"
"4","2019-04-04","0.004272"
"8","2019-04-04","0.005206"
"1","2019-04-04","0.006148"
"16","2019-04-04","0.000463"
"2","2019-04-08","-0.007399"
"4","2019-04-08","-0.001040"
"8","2019-04-08","-0.008376"
"1","2019-04-08","-0.001152"
"16","2019-04-08","-0.010246"
"2","2019-04-09","-0.001276"
"4","2019-04-09","0.005476"
"8","2019-04-09","0.003919"
"1","2019-04-09","0.002163"
"16","2019-04-09","0.009288"
"2","2019-04-10","-0.001657"
"4","2019-04-10","-0.000075"
"8","2019-04-10","0.004175"
"1","2019-04-10","0.000898"
"16","2019-04-10","-0.004444"
"2","2019-04-11","-0.016449"
"4","2019-04-11","-0.016594"
"8","2019-04-11","-0.013021"
"1","2019-04-11","-0.016737"
"16","2019-04-11","-0.018727"
"2","2019-04-12","0.002933"
"4","2019-04-12","-0.000539"
"8","2019-04-12","0.000712"
"1","2019-04-12","0.000627"
"16","2019-04-12","-0.000229"
"2","2019-04-15","-0.001919"
"4","2019-04-15","-0.008454"
"8","2019-04-15","-0.020644"
"1","2019-04-15","-0.006153"
"16","2019-04-15","-0.008487"
"2","2019-04-16","0.011502"
"4","2019-04-16","0.019234"
"8","2019-04-16","0.007649"
"1","2019-04-16","0.018359"
"16","2019-04-16","0.024537"
"2","2019-04-17","0.003091"
"4","2019-04-17","0.009605"
"8","2019-04-17","0.007634"
"1","2019-04-17","0.008435"
"16","2019-04-17","0.008897"
"2","2019-04-18","-0.005354"
"4","2019-04-18","-0.006435"
"8","2019-04-18","-0.001564"
"1","2019-04-18","-0.006367"
"16","2019-04-18","-0.004273"
"2","2019-04-19","-0.000968"
"4","2019-04-19","0.007948"
"8","2019-04-19","0.006666"
"1","2019-04-19","0.005871"
"16","2019-04-19","0.010888"
"2","2019-04-22","-0.009917"
"4","2019-04-22","-0.012340"
"8","2019-04-22","-0.010079"
"1","2019-04-22","-0.012212"
"16","2019-04-22","-0.011758"
"2","2019-04-23","-0.006068"
"4","2019-04-23","-0.018589"
"8","2019-04-23","-0.013922"
"1","2019-04-23","-0.015952"
"16","2019-04-23","-0.021754"
"2","2019-04-24","0.001205"
"4","2019-04-24","0.009923"
"8","2019-04-24","0.002028"
"1","2019-04-24","0.006238"
"16","2019-04-24","0.015660"
"2","2019-04-25","-0.014414"
"4","2019-04-25","-0.041740"
"8","2019-04-25","-0.024842"
"1","2019-04-25","-0.037743"
"16","2019-04-25","-0.041907"
"2","2019-04-26","-0.001095"
"4","2019-04-26","-0.015122"
"8","2019-04-26","-0.003844"
"1","2019-04-26","-0.013420"
"16","2019-04-26","-0.006065"
"2","2019-04-29","-0.013495"
"4","2019-04-29","-0.037205"
"8","2019-04-29","-0.022780"
"1","2019-04-29","-0.033572"
