"Indexcd","Trddt","Clsindex"
"399107","2011-05-23","1202.892"
"399107","2011-05-24","1204.573"
"399107","2011-05-25","1186.983"
"399107","2011-05-26","1175.290"
"399107","2011-05-27","1152.045"
"399107","2011-05-30","1140.802"
"399107","2011-05-31","1162.988"
"399107","2011-06-01","1173.973"
"399107","2011-06-02","1156.874"
"399107","2011-06-03","1176.154"
"399107","2011-06-07","1185.012"
"399107","2011-06-08","1189.164"
"399107","2011-06-09","1164.782"
"399107","2011-06-10","1165.590"
"399107","2011-06-13","1163.286"
"399107","2011-06-14","1181.574"
"399107","2011-06-15","1170.707"
"399107","2011-06-16","1148.477"
"399107","2011-06-17","1135.817"
"399107","2011-06-20","1123.328"
"399107","2011-06-21","1139.682"
"399107","2011-06-22","1139.200"
"399107","2011-06-23","1163.130"
"399107","2011-06-24","1189.603"
"399107","2011-06-27","1202.524"
"399107","2011-06-28","1206.030"
"399107","2011-06-29","1193.283"
"399107","2011-06-30","1210.123"
"399107","2011-07-01","1216.634"
"399107","2011-07-04","1244.733"
"399107","2011-07-05","1251.889"
"399107","2011-07-06","1256.835"
"399107","2011-07-07","1258.698"
"399107","2011-07-08","1257.871"
"399107","2011-07-11","1267.232"
"399107","2011-07-12","1248.725"
"399107","2011-07-13","1272.063"
"399107","2011-07-14","1281.468"
"399107","2011-07-15","1291.092"
"399107","2011-07-18","1290.803"
"399107","2011-07-19","1274.512"
"399107","2011-07-20","1276.976"
"399107","2011-07-21","1262.727"
"399107","2011-07-22","1268.127"
"399107","2011-07-25","1220.382"
"399107","2011-07-26","1226.202"
"399107","2011-07-27","1246.779"
"399107","2011-07-28","1245.148"
"399107","2011-07-29","1234.076"
"399107","2011-08-01","1239.599"
"399107","2011-08-02","1235.511"
"399107","2011-08-03","1240.998"
"399107","2011-08-04","1243.826"
"399107","2011-08-05","1219.961"
"399107","2011-08-08","1166.113"
"399107","2011-08-09","1164.256"
"399107","2011-08-10","1180.707"
"399107","2011-08-11","1201.947"
"399107","2011-08-12","1214.302"
"399107","2011-08-15","1231.536"
"399107","2011-08-16","1222.644"
"399107","2011-08-17","1219.478"
"399107","2011-08-18","1197.338"
"399107","2011-08-19","1187.921"
"399107","2011-08-22","1177.951"
"399107","2011-08-23","1198.822"
"399107","2011-08-24","1199.558"
"399107","2011-08-25","1222.632"
"399107","2011-08-26","1226.157"
"399107","2011-08-29","1215.080"
"399107","2011-08-30","1203.082"
"399107","2011-08-31","1197.701"
"399107","2011-09-01","1190.860"
"399107","2011-09-02","1177.914"
"399107","2011-09-05","1149.247"
"399107","2011-09-06","1136.874"
"399107","2011-09-07","1164.083"
"399107","2011-09-08","1152.810"
"399107","2011-09-09","1145.960"
"399107","2011-09-13","1128.341"
"399107","2011-09-14","1139.398"
"399107","2011-09-15","1142.012"
"399107","2011-09-16","1142.372"
"399107","2011-09-19","1118.872"
"399107","2011-09-20","1123.538"
"399107","2011-09-21","1155.859"
"399107","2011-09-22","1123.010"
"399107","2011-09-23","1112.546"
"399107","2011-09-26","1094.603"
"399107","2011-09-27","1098.858"
"399107","2011-09-28","1082.357"
"399107","2011-09-29","1054.878"
"399107","2011-09-30","1053.135"
"399107","2011-10-10","1046.243"
"399107","2011-10-11","1040.293"
"399107","2011-10-12","1076.596"
"399107","2011-10-13","1089.868"
"399107","2011-10-14","1085.525"
"399107","2011-10-17","1090.970"
"399107","2011-10-18","1059.137"
"399107","2011-10-19","1052.505"
"399107","2011-10-20","1021.702"
"399107","2011-10-21","1005.148"
"399107","2011-10-24","1023.846"
"399107","2011-10-25","1050.944"
"399107","2011-10-26","1061.207"
"399107","2011-10-27","1061.588"
"399107","2011-10-28","1085.262"
"399107","2011-10-31","1090.570"
"399107","2011-11-01","1091.222"
"399107","2011-11-02","1110.840"
"399107","2011-11-03","1115.468"
"399107","2011-11-04","1122.436"
"399107","2011-11-07","1116.169"
"399107","2011-11-08","1105.119"
"399107","2011-11-09","1122.292"
"399107","2011-11-10","1109.522"
"399107","2011-11-11","1107.639"
"399107","2011-11-14","1134.934"
"399107","2011-11-15","1139.079"
"399107","2011-11-16","1110.011"
"399107","2011-11-17","1111.428"
"399107","2011-11-18","1081.120"
"399107","2011-11-21","1081.208"
"399107","2011-11-22","1080.858"
"399107","2011-11-23","1076.599"
"399107","2011-11-24","1076.408"
"399107","2011-11-25","1068.766"
"399107","2011-11-28","1069.675"
"399107","2011-11-29","1085.317"
"399107","2011-11-30","1041.621"
"399107","2011-12-01","1062.774"
"399107","2011-12-02","1042.075"
"399107","2011-12-05","1010.620"
"399107","2011-12-06","1012.447"
"399107","2011-12-07","1015.770"
"399107","2011-12-08","1017.131"
"399107","2011-12-09","1007.622"
"399107","2011-12-12","994.967"
"399107","2011-12-13","965.151"
"399107","2011-12-14","949.531"
"399107","2011-12-15","928.041"
"399107","2011-12-16","953.561"
"399107","2011-12-19","956.147"
"399107","2011-12-20","952.058"
"399107","2011-12-21","930.004"
"399107","2011-12-22","920.671"
"399107","2011-12-23","926.873"
"399107","2011-12-26","918.013"
"399107","2011-12-27","893.862"
"399107","2011-12-28","889.325"
"399107","2011-12-29","890.452"
"399107","2011-12-30","906.909"
"399107","2012-01-04","882.771"
"399107","2012-01-05","851.443"
"399107","2012-01-06","855.381"
"399107","2012-01-09","887.328"
"399107","2012-01-10","921.651"
"399107","2012-01-11","921.540"
"399107","2012-01-12","917.448"
"399107","2012-01-13","884.880"
"399107","2012-01-16","855.622"
"399107","2012-01-17","899.838"
"399107","2012-01-18","875.679"
"399107","2012-01-19","886.460"
"399107","2012-01-20","900.551"
"399107","2012-01-30","894.182"
"399107","2012-01-31","894.343"
"399107","2012-02-01","888.539"
"399107","2012-02-02","905.473"
"399107","2012-02-03","918.737"
"399107","2012-02-06","925.938"
"399107","2012-02-07","909.996"
"399107","2012-02-08","935.176"
"399107","2012-02-09","940.264"
"399107","2012-02-10","945.189"
"399107","2012-02-13","954.358"
"399107","2012-02-14","954.332"
"399107","2012-02-15","968.665"
"399107","2012-02-16","965.926"
"399107","2012-02-17","963.409"
"399107","2012-02-20","965.716"
"399107","2012-02-21","976.975"
"399107","2012-02-22","998.136"
"399107","2012-02-23","1002.900"
"399107","2012-02-24","1017.300"
"399107","2012-02-27","1020.429"
"399107","2012-02-28","1013.927"
"399107","2012-02-29","1000.713"
"399107","2012-03-01","1004.715"
"399107","2012-03-02","1025.662"
"399107","2012-03-05","1026.080"
"399107","2012-03-06","1016.371"
"399107","2012-03-07","1011.415"
"399107","2012-03-08","1025.013"
"399107","2012-03-09","1041.632"
"399107","2012-03-12","1045.617"
"399107","2012-03-13","1056.914"
"399107","2012-03-14","1013.445"
"399107","2012-03-15","1004.973"
"399107","2012-03-16","1027.903"
"399107","2012-03-19","1039.393"
"399107","2012-03-20","1016.618"
"399107","2012-03-21","1016.606"
"399107","2012-03-22","1014.570"
"399107","2012-03-23","996.641"
"399107","2012-03-26","996.607"
"399107","2012-03-27","991.609"
"399107","2012-03-28","951.153"
"399107","2012-03-29","935.763"
"399107","2012-03-30","932.227"
"399107","2012-04-05","961.175"
"399107","2012-04-06","967.653"
"399107","2012-04-09","957.523"
"399107","2012-04-10","966.535"
"399107","2012-04-11","969.758"
"399107","2012-04-12","988.698"
"399107","2012-04-13","994.436"
"399107","2012-04-16","992.755"
"399107","2012-04-17","979.734"
"399107","2012-04-18","1000.432"
"399107","2012-04-19","998.084"
"399107","2012-04-20","1005.987"
"399107","2012-04-23","987.916"
"399107","2012-04-24","979.079"
"399107","2012-04-25","987.598"
"399107","2012-04-26","985.855"
"399107","2012-04-27","983.001"
"399107","2012-05-02","999.700"
"399107","2012-05-03","1005.842"
"399107","2012-05-04","1016.717"
"399107","2012-05-07","1026.450"
"399107","2012-05-08","1025.112"
"399107","2012-05-09","1007.185"
"399107","2012-05-10","1010.917"
"399107","2012-05-11","1004.526"
"399107","2012-05-14","999.916"
"399107","2012-05-15","999.218"
"399107","2012-05-16","985.378"
"399107","2012-05-17","998.922"
"399107","2012-05-18","984.310"
"399107","2012-05-21","985.107"
"399107","2012-05-22","999.759"
"399107","2012-05-23","998.872"
"399107","2012-05-24","989.612"
"399107","2012-05-25","978.160"
"399107","2012-05-28","992.310"
"399107","2012-05-29","1007.319"
"399107","2012-05-30","1008.800"
"399107","2012-05-31","1012.187"
"399107","2012-06-01","1011.419"
"399107","2012-06-04","982.671"
"399107","2012-06-05","980.651"
"399107","2012-06-06","978.755"
"399107","2012-06-07","974.873"
"399107","2012-06-08","971.770"
"399107","2012-06-11","989.368"
"399107","2012-06-12","985.824"
"399107","2012-06-13","1003.617"
"399107","2012-06-14","998.276"
"399107","2012-06-15","998.522"
"399107","2012-06-18","1009.395"
"399107","2012-06-19","1002.313"
"399107","2012-06-20","1000.386"
"399107","2012-06-21","986.488"
"399107","2012-06-25","961.657"
"399107","2012-06-26","960.557"
"399107","2012-06-27","960.648"
"399107","2012-06-28","951.037"
"399107","2012-06-29","963.740"
"399107","2012-07-02","975.425"
"399107","2012-07-03","979.330"
"399107","2012-07-04","974.449"
"399107","2012-07-05","956.108"
"399107","2012-07-06","977.742"
"399107","2012-07-09","956.065"
"399107","2012-07-10","947.157"
"399107","2012-07-11","955.347"
"399107","2012-07-12","970.908"
"399107","2012-07-13","965.018"
"399107","2012-07-16","929.709"
"399107","2012-07-17","934.353"
"399107","2012-07-18","937.210"
"399107","2012-07-19","944.618"
"399107","2012-07-20","936.615"
"399107","2012-07-23","927.051"
"399107","2012-07-24","934.625"
"399107","2012-07-25","928.655"
"399107","2012-07-26","921.533"
"399107","2012-07-27","916.744"
"399107","2012-07-30","901.820"
"399107","2012-07-31","889.266"
"399107","2012-08-01","902.586"
"399107","2012-08-02","894.769"
"399107","2012-08-03","912.140"
"399107","2012-08-06","932.601"
"399107","2012-08-07","940.196"
"399107","2012-08-08","937.604"
"399107","2012-08-09","952.135"
"399107","2012-08-10","948.740"
"399107","2012-08-13","929.185"
"399107","2012-08-14","935.559"
"399107","2012-08-15","928.202"
"399107","2012-08-16","920.700"
"399107","2012-08-17","917.484"
"399107","2012-08-20","919.964"
"399107","2012-08-21","932.561"
"399107","2012-08-22","925.605"
"399107","2012-08-23","930.313"
"399107","2012-08-24","911.578"
"399107","2012-08-27","891.621"
"399107","2012-08-28","895.509"
"399107","2012-08-29","890.304"
"399107","2012-08-30","874.351"
"399107","2012-08-31","877.041"
"399107","2012-09-03","894.117"
"399107","2012-09-04","885.885"
"399107","2012-09-05","890.328"
"399107","2012-09-06","899.087"
"399107","2012-09-07","932.913"
"399107","2012-09-10","941.604"
"399107","2012-09-11","938.359"
"399107","2012-09-12","943.323"
"399107","2012-09-13","929.834"
"399107","2012-09-14","931.015"
"399107","2012-09-17","904.258"
"399107","2012-09-18","899.291"
"399107","2012-09-19","905.943"
"399107","2012-09-20","879.109"
"399107","2012-09-21","872.702"
"399107","2012-09-24","879.498"
"399107","2012-09-25","874.132"
"399107","2012-09-26","854.387"
"399107","2012-09-27","876.634"
"399107","2012-09-28","893.197"
"399107","2012-10-08","888.409"
"399107","2012-10-09","912.191"
"399107","2012-10-10","921.011"
"399107","2012-10-11","907.183"
"399107","2012-10-12","905.495"
"399107","2012-10-15","898.951"
"399107","2012-10-16","901.724"
"399107","2012-10-17","903.322"
"399107","2012-10-18","918.989"
"399107","2012-10-19","917.550"
"399107","2012-10-22","922.508"
"399107","2012-10-23","909.812"
"399107","2012-10-24","906.058"
"399107","2012-10-25","897.136"
"399107","2012-10-26","878.808"
"399107","2012-10-29","877.718"
"399107","2012-10-30","879.221"
"399107","2012-10-31","883.339"
"399107","2012-11-01","899.701"
"399107","2012-11-02","902.043"
"399107","2012-11-05","897.630"
"399107","2012-11-06","892.104"
"399107","2012-11-07","890.376"
"399107","2012-11-08","869.373"
"399107","2012-11-09","865.925"
"399107","2012-11-12","870.097"
"399107","2012-11-13","852.978"
"399107","2012-11-14","855.523"
"399107","2012-11-15","842.144"
"399107","2012-11-16","836.164"
"399107","2012-11-19","836.838"
"399107","2012-11-20","835.186"
"399107","2012-11-21","844.253"
"399107","2012-11-22","834.284"
"399107","2012-11-23","836.691"
"399107","2012-11-26","824.594"
"399107","2012-11-27","799.288"
"399107","2012-11-28","783.976"
"399107","2012-11-29","775.940"
"399107","2012-11-30","785.819"
"399107","2012-12-03","766.339"
"399107","2012-12-04","776.151"
"399107","2012-12-05","805.686"
"399107","2012-12-06","803.769"
"399107","2012-12-07","820.708"
"399107","2012-12-10","833.660"
"399107","2012-12-11","828.288"
"399107","2012-12-12","828.264"
"399107","2012-12-13","818.344"
"399107","2012-12-14","852.204"
"399107","2012-12-17","855.751"
"399107","2012-12-18","853.457"
"399107","2012-12-19","859.062"
"399107","2012-12-20","864.155"
"399107","2012-12-21","866.323"
"399107","2012-12-24","872.691"
"399107","2012-12-25","893.690"
"399107","2012-12-26","907.872"
"399107","2012-12-27","900.816"
"399107","2012-12-28","911.354"
"399107","2012-12-31","919.800"
"399107","2013-01-04","915.820"
"399107","2013-01-07","923.706"
"399107","2013-01-08","933.959"
"399107","2013-01-09","936.918"
"399107","2013-01-10","941.477"
"399107","2013-01-11","924.675"
"399107","2013-01-14","958.362"
"399107","2013-01-15","973.338"
"399107","2013-01-16","970.376"
"399107","2013-01-17","961.953"
"399107","2013-01-18","976.602"
"399107","2013-01-21","983.266"
"399107","2013-01-22","968.564"
"399107","2013-01-23","969.878"
"399107","2013-01-24","950.094"
"399107","2013-01-25","947.985"
"399107","2013-01-28","972.091"
"399107","2013-01-29","980.935"
"399107","2013-01-30","982.326"
"399107","2013-01-31","975.602"
"399107","2013-02-01","984.123"
"399107","2013-02-04","975.369"
"399107","2013-02-05","987.315"
"399107","2013-02-06","991.989"
"399107","2013-02-07","997.621"
"399107","2013-02-08","1010.998"
"399107","2013-02-18","1011.627"
"399107","2013-02-19","992.588"
"399107","2013-02-20","1011.086"
"399107","2013-02-21","990.906"
"399107","2013-02-22","988.449"
"399107","2013-02-25","997.032"
"399107","2013-02-26","983.996"
"399107","2013-02-27","986.598"
"399107","2013-02-28","1007.869"
"399107","2013-03-01","1019.328"
"399107","2013-03-04","983.340"
"399107","2013-03-05","1006.291"
"399107","2013-03-06","1021.375"
"399107","2013-03-07","1010.072"
"399107","2013-03-08","999.468"
"399107","2013-03-11","999.690"
"399107","2013-03-12","975.528"
"399107","2013-03-13","967.118"
"399107","2013-03-14","970.726"
"399107","2013-03-15","973.571"
"399107","2013-03-18","962.495"
"399107","2013-03-19","964.564"
"399107","2013-03-20","990.922"
"399107","2013-03-21","999.930"
"399107","2013-03-22","1002.563"
"399107","2013-03-25","1001.583"
"399107","2013-03-26","994.702"
"399107","2013-03-27","996.659"
"399107","2013-03-28","970.310"
"399107","2013-03-29","967.962"
"399107","2013-04-01","974.093"
"399107","2013-04-02","961.198"
"399107","2013-04-03","952.840"
"399107","2013-04-08","958.354"
"399107","2013-04-09","966.362"
"399107","2013-04-10","961.743"
"399107","2013-04-11","958.752"
"399107","2013-04-12","951.894"
"399107","2013-04-15","939.157"
"399107","2013-04-16","949.059"
"399107","2013-04-17","959.414"
"399107","2013-04-18","962.742"
"399107","2013-04-19","983.855"
"399107","2013-04-22","989.795"
"399107","2013-04-23","962.919"
"399107","2013-04-24","984.249"
"399107","2013-04-25","967.525"
"399107","2013-04-26","951.567"
"399107","2013-05-02","957.777"
"399107","2013-05-03","976.672"
"399107","2013-05-06","994.841"
"399107","2013-05-07","996.182"
"399107","2013-05-08","1006.772"
"399107","2013-05-09","1009.207"
"399107","2013-05-10","1013.041"
"399107","2013-05-13","1016.022"
"399107","2013-05-14","1002.015"
"399107","2013-05-15","1017.571"
"399107","2013-05-16","1028.589"
"399107","2013-05-17","1045.699"
"399107","2013-05-20","1060.717"
"399107","2013-05-21","1075.374"
"399107","2013-05-22","1065.517"
"399107","2013-05-23","1058.391"
"399107","2013-05-24","1073.965"
"399107","2013-05-27","1082.277"
"399107","2013-05-28","1081.309"
"399107","2013-05-29","1087.801"
"399107","2013-05-30","1088.752"
"399107","2013-05-31","1080.627"
"399107","2013-06-03","1071.920"
"399107","2013-06-04","1050.485"
"399107","2013-06-05","1056.271"
"399107","2013-06-06","1041.862"
"399107","2013-06-07","1025.626"
"399107","2013-06-13","996.498"
"399107","2013-06-14","1017.949"
"399107","2013-06-17","1020.240"
"399107","2013-06-18","1022.091"
"399107","2013-06-19","1017.556"
"399107","2013-06-20","983.022"
"399107","2013-06-21","979.938"
"399107","2013-06-24","920.033"
"399107","2013-06-25","918.093"
"399107","2013-06-26","940.801"
"399107","2013-06-27","925.139"
"399107","2013-06-28","925.746"
"399107","2013-07-01","945.514"
"399107","2013-07-02","962.250"
"399107","2013-07-03","963.254"
"399107","2013-07-04","968.942"
"399107","2013-07-05","962.467"
"399107","2013-07-08","928.074"
"399107","2013-07-09","931.709"
"399107","2013-07-10","958.372"
"399107","2013-07-11","986.384"
"399107","2013-07-12","981.172"
"399107","2013-07-15","1003.399"
"399107","2013-07-16","1013.896"
"399107","2013-07-17","998.381"
"399107","2013-07-18","994.285"
"399107","2013-07-19","972.346"
"399107","2013-07-22","989.782"
"399107","2013-07-23","1017.238"
"399107","2013-07-24","1024.196"
"399107","2013-07-25","1003.974"
"399107","2013-07-26","1002.132"
"399107","2013-07-29","982.563"
"399107","2013-07-30","979.867"
"399107","2013-07-31","984.077"
"399107","2013-08-01","1014.354"
"399107","2013-08-02","1018.182"
"399107","2013-08-05","1035.141"
"399107","2013-08-06","1046.442"
"399107","2013-08-07","1034.237"
"399107","2013-08-08","1038.278"
"399107","2013-08-09","1040.074"
"399107","2013-08-12","1053.326"
"399107","2013-08-13","1059.398"
"399107","2013-08-14","1057.104"
"399107","2013-08-15","1044.796"
"399107","2013-08-16","1023.235"
"399107","2013-08-19","1042.863"
"399107","2013-08-20","1042.450"
"399107","2013-08-21","1047.757"
"399107","2013-08-22","1050.804"
"399107","2013-08-23","1049.023"
"399107","2013-08-26","1068.635"
"399107","2013-08-27","1074.819"
"399107","2013-08-28","1061.022"
"399107","2013-08-29","1059.153"
"399107","2013-08-30","1040.195"
"399107","2013-09-02","1052.279"
"399107","2013-09-03","1068.825"
"399107","2013-09-04","1068.824"
"399107","2013-09-05","1070.925"
"399107","2013-09-06","1076.030"
"399107","2013-09-09","1085.518"
"399107","2013-09-10","1090.377"
"399107","2013-09-11","1079.786"
"399107","2013-09-12","1080.289"
"399107","2013-09-13","1087.177"
"399107","2013-09-16","1091.230"
"399107","2013-09-17","1075.422"
"399107","2013-09-18","1082.024"
"399107","2013-09-23","1106.504"
"399107","2013-09-24","1106.654"
"399107","2013-09-25","1100.613"
"399107","2013-09-26","1085.659"
"399107","2013-09-27","1089.692"
"399107","2013-09-30","1103.182"
"399107","2013-10-08","1122.335"
"399107","2013-10-09","1132.840"
"399107","2013-10-10","1124.351"
"399107","2013-10-11","1135.375"
"399107","2013-10-14","1145.520"
"399107","2013-10-15","1142.846"
"399107","2013-10-16","1113.138"
"399107","2013-10-17","1113.352"
"399107","2013-10-18","1121.338"
"399107","2013-10-21","1150.192"
"399107","2013-10-22","1136.509"
"399107","2013-10-23","1112.025"
"399107","2013-10-24","1105.282"
"399107","2013-10-25","1085.449"
"399107","2013-10-28","1083.322"
"399107","2013-10-29","1063.648"
"399107","2013-10-30","1080.513"
"399107","2013-10-31","1065.701"
"399107","2013-11-01","1061.343"
"399107","2013-11-04","1066.062"
"399107","2013-11-05","1079.917"
"399107","2013-11-06","1068.618"
"399107","2013-11-07","1055.392"
"399107","2013-11-08","1041.376"
"399107","2013-11-11","1048.824"
"399107","2013-11-12","1058.493"
"399107","2013-11-13","1039.726"
"399107","2013-11-14","1055.196"
"399107","2013-11-15","1074.701"
"399107","2013-11-18","1098.153"
"399107","2013-11-19","1100.063"
"399107","2013-11-20","1107.155"
"399107","2013-11-21","1102.054"
"399107","2013-11-22","1098.658"
"399107","2013-11-25","1098.065"
"399107","2013-11-26","1100.616"
"399107","2013-11-27","1116.099"
"399107","2013-11-28","1127.133"
"399107","2013-11-29","1137.318"
"399107","2013-12-02","1080.459"
"399107","2013-12-03","1098.973"
"399107","2013-12-04","1110.205"
"399107","2013-12-05","1103.790"
"399107","2013-12-06","1101.512"
"399107","2013-12-09","1112.977"
"399107","2013-12-10","1112.605"
"399107","2013-12-11","1102.635"
"399107","2013-12-12","1110.369"
"399107","2013-12-13","1114.704"
"399107","2013-12-16","1100.595"
"399107","2013-12-17","1093.136"
"399107","2013-12-18","1092.460"
"399107","2013-12-19","1085.177"
"399107","2013-12-20","1070.909"
"399107","2013-12-23","1070.136"
"399107","2013-12-24","1079.870"
"399107","2013-12-25","1096.973"
"399107","2013-12-26","1077.656"
"399107","2013-12-27","1096.718"
"399107","2013-12-30","1100.258"
"399107","2013-12-31","1103.806"
"399107","2014-01-02","1114.838"
"399107","2014-01-03","1112.376"
"399107","2014-01-06","1083.729"
"399107","2014-01-07","1090.387"
"399107","2014-01-08","1099.867"
"399107","2014-01-09","1083.896"
"399107","2014-01-10","1066.102"
"399107","2014-01-13","1063.935"
"399107","2014-01-14","1085.051"
"399107","2014-01-15","1093.178"
"399107","2014-01-16","1091.954"
"399107","2014-01-17","1081.296"
"399107","2014-01-20","1071.690"
"399107","2014-01-21","1088.169"
"399107","2014-01-22","1113.776"
"399107","2014-01-23","1122.731"
"399107","2014-01-24","1137.461"
"399107","2014-01-27","1131.033"
"399107","2014-01-28","1127.511"
"399107","2014-01-29","1137.091"
"399107","2014-01-30","1128.917"
"399107","2014-02-07","1147.437"
"399107","2014-02-10","1178.240"
"399107","2014-02-11","1177.327"
"399107","2014-02-12","1189.736"
"399107","2014-02-13","1169.619"
"399107","2014-02-14","1189.062"
"399107","2014-02-17","1212.235"
"399107","2014-02-18","1207.312"
"399107","2014-02-19","1208.911"
"399107","2014-02-20","1190.019"
"399107","2014-02-21","1185.562"
"399107","2014-02-24","1184.859"
"399107","2014-02-25","1137.859"
"399107","2014-02-26","1143.525"
"399107","2014-02-27","1123.176"
"399107","2014-02-28","1139.293"
"399107","2014-03-03","1158.834"
"399107","2014-03-04","1155.436"
"399107","2014-03-05","1152.582"
"399107","2014-03-06","1154.723"
"399107","2014-03-07","1151.120"
"399107","2014-03-10","1111.118"
"399107","2014-03-11","1111.317"
"399107","2014-03-12","1109.717"
"399107","2014-03-13","1126.020"
"399107","2014-03-14","1121.668"
"399107","2014-03-17","1144.952"
"399107","2014-03-18","1148.718"
"399107","2014-03-19","1143.056"
"399107","2014-03-20","1112.598"
"399107","2014-03-21","1132.659"
"399107","2014-03-24","1133.653"
"399107","2014-03-25","1131.326"
"399107","2014-03-26","1137.196"
"399107","2014-03-27","1114.612"
"399107","2014-03-28","1090.204"
"399107","2014-03-31","1085.678"
"399107","2014-04-01","1103.657"
"399107","2014-04-02","1101.569"
"399107","2014-04-03","1102.056"
"399107","2014-04-04","1115.207"
"399107","2014-04-08","1125.879"
"399107","2014-04-09","1136.050"
"399107","2014-04-10","1141.046"
"399107","2014-04-11","1136.177"
"399107","2014-04-14","1142.756"
"399107","2014-04-15","1133.933"
"399107","2014-04-16","1132.970"
"399107","2014-04-17","1134.218"
"399107","2014-04-18","1137.519"
"399107","2014-04-21","1122.241"
"399107","2014-04-22","1113.517"
"399107","2014-04-23","1111.834"
"399107","2014-04-24","1103.818"
"399107","2014-04-25","1082.257"
"399107","2014-04-28","1051.373"
"399107","2014-04-29","1064.549"
"399107","2014-04-30","1072.608"
"399107","2014-05-05","1082.646"
"399107","2014-05-06","1090.149"
"399107","2014-05-07","1073.233"
"399107","2014-05-08","1071.316"
"399107","2014-05-09","1062.436"
"399107","2014-05-12","1086.440"
"399107","2014-05-13","1085.230"
"399107","2014-05-14","1086.680"
"399107","2014-05-15","1067.447"
"399107","2014-05-16","1064.112"
"399107","2014-05-19","1058.710"
"399107","2014-05-20","1063.289"
"399107","2014-05-21","1073.283"
"399107","2014-05-22","1073.987"
"399107","2014-05-23","1086.289"
"399107","2014-05-26","1099.253"
"399107","2014-05-27","1095.046"
"399107","2014-05-28","1110.228"
"399107","2014-05-29","1096.978"
"399107","2014-05-30","1100.506"
"399107","2014-06-03","1099.535"
"399107","2014-06-04","1090.683"
"399107","2014-06-05","1105.199"
"399107","2014-06-06","1102.309"
"399107","2014-06-09","1095.706"
"399107","2014-06-10","1110.967"
"399107","2014-06-11","1116.283"
"399107","2014-06-12","1113.800"
"399107","2014-06-13","1127.226"
"399107","2014-06-16","1134.704"
"399107","2014-06-17","1123.471"
"399107","2014-06-18","1116.000"
"399107","2014-06-19","1086.270"
"399107","2014-06-20","1096.438"
"399107","2014-06-23","1108.177"
"399107","2014-06-24","1115.796"
"399107","2014-06-25","1111.293"
"399107","2014-06-26","1128.118"
"399107","2014-06-27","1135.082"
"399107","2014-06-30","1145.359"
"399107","2014-07-01","1150.568"
"399107","2014-07-02","1156.054"
"399107","2014-07-03","1163.354"
"399107","2014-07-04","1162.963"
"399107","2014-07-07","1161.095"
"399107","2014-07-08","1169.959"
"399107","2014-07-09","1151.106"
"399107","2014-07-10","1149.422"
"399107","2014-07-11","1156.576"
"399107","2014-07-14","1170.419"
"399107","2014-07-15","1165.922"
"399107","2014-07-16","1153.805"
"399107","2014-07-17","1147.380"
"399107","2014-07-18","1149.627"
"399107","2014-07-21","1148.350"
"399107","2014-07-22","1163.719"
"399107","2014-07-23","1151.109"
"399107","2014-07-24","1149.282"
"399107","2014-07-25","1160.161"
"399107","2014-07-28","1183.513"
"399107","2014-07-29","1196.039"
"399107","2014-07-30","1201.173"
"399107","2014-07-31","1211.057"
"399107","2014-08-01","1198.706"
"399107","2014-08-04","1215.517"
"399107","2014-08-05","1224.376"
"399107","2014-08-06","1229.155"
"399107","2014-08-07","1217.758"
"399107","2014-08-08","1226.059"
"399107","2014-08-11","1243.835"
"399107","2014-08-12","1247.617"
"399107","2014-08-13","1247.450"
"399107","2014-08-14","1240.236"
"399107","2014-08-15","1254.115"
"399107","2014-08-18","1272.564"
"399107","2014-08-19","1277.189"
"399107","2014-08-20","1276.152"
"399107","2014-08-21","1277.984"
"399107","2014-08-22","1287.129"
"399107","2014-08-25","1277.269"
"399107","2014-08-26","1255.641"
"399107","2014-08-27","1262.684"
"399107","2014-08-28","1251.647"
"399107","2014-08-29","1265.850"
"399107","2014-09-01","1287.141"
"399107","2014-09-02","1304.463"
"399107","2014-09-03","1314.586"
"399107","2014-09-04","1324.875"
"399107","2014-09-05","1330.198"
"399107","2014-09-09","1336.327"
"399107","2014-09-10","1342.267"
"399107","2014-09-11","1339.994"
"399107","2014-09-12","1352.345"
"399107","2014-09-15","1362.215"
"399107","2014-09-16","1319.070"
"399107","2014-09-17","1327.733"
"399107","2014-09-18","1336.206"
"399107","2014-09-19","1348.626"
"399107","2014-09-22","1332.217"
"399107","2014-09-23","1348.925"
"399107","2014-09-24","1367.488"
"399107","2014-09-25","1367.365"
"399107","2014-09-26","1371.076"
"399107","2014-09-29","1384.044"
"399107","2014-09-30","1393.006"
"399107","2014-10-08","1412.312"
"399107","2014-10-09","1416.374"
"399107","2014-10-10","1411.046"
"399107","2014-10-13","1409.948"
"399107","2014-10-14","1405.986"
"399107","2014-10-15","1411.655"
"399107","2014-10-16","1392.523"
"399107","2014-10-17","1382.629"
"399107","2014-10-20","1400.928"
"399107","2014-10-21","1390.245"
"399107","2014-10-22","1374.769"
"399107","2014-10-23","1353.851"
"399107","2014-10-24","1354.449"
"399107","2014-10-27","1360.486"
"399107","2014-10-28","1393.140"
"399107","2014-10-29","1410.383"
"399107","2014-10-30","1409.957"
"399107","2014-10-31","1410.900"
"399107","2014-11-03","1422.283"
"399107","2014-11-04","1414.469"
"399107","2014-11-05","1413.755"
"399107","2014-11-06","1425.898"
